,MedInc,HouseAge,TotalRooms,TotalBedRooms,Population,Households,Latitude,Longitude,MedHouseVal
13427,2.9112,7.0,6356.0,1244.0,4052.0,1164.0,34.11,-117.45,1.217
258,2.2562,39.0,2689.0,597.0,1888.0,537.0,37.77,-122.2,0.948
2861,6.3639,10.0,3216.0,526.0,1539.0,483.0,35.41,-118.94,1.43
1040,2.8125,28.0,3998.0,765.0,1614.0,698.0,38.37,-120.87,1.134
18723,3.6853,10.0,2183.0,369.0,1061.0,325.0,40.63,-122.34,1.516
15864,4.4375,52.0,1495.0,311.0,506.0,275.0,37.76,-122.4,3.2
19987,2.2262,25.0,1427.0,246.0,772.0,221.0,36.2,-119.32,0.645
10646,3.7059,33.0,247.0,80.0,167.0,70.0,33.6,-117.77,2.375
18372,4.4004,24.0,7521.0,1364.0,3970.0,1318.0,37.24,-121.9,2.558
5928,6.2456,13.0,2996.0,495.0,1187.0,464.0,34.1,-117.8,1.617
16507,4.4213,11.0,3886.0,599.0,1605.0,529.0,37.74,-121.11,1.827
11663,5.3416,31.0,1922.0,329.0,1030.0,353.0,33.85,-118.02,2.13
6614,4.7241,46.0,1774.0,315.0,753.0,330.0,34.17,-118.1,2.796
761,2.7694,17.0,5018.0,1439.0,3069.0,1299.0,37.65,-122.08,1.619
6690,6.1159,52.0,1282.0,189.0,431.0,187.0,34.14,-118.08,4.708
8944,2.9167,43.0,1160.0,304.0,393.0,250.0,34.01,-118.47,4.611
19713,4.0,37.0,1871.0,321.0,806.0,294.0,39.25,-121.71,1.014
4391,1.7016,27.0,1190.0,518.0,1795.0,422.0,34.07,-118.27,1.6
15570,5.0278,14.0,2816.0,501.0,1448.0,452.0,32.99,-116.89,2.109
7720,4.4375,37.0,1434.0,262.0,786.0,256.0,33.94,-118.11,2.449
18205,5.4351,29.0,1875.0,340.0,816.0,350.0,37.38,-122.05,3.365
1225,2.4583,13.0,763.0,161.0,311.0,125.0,38.25,-120.43,1.125
3101,5.8625,8.0,2683.0,416.0,1154.0,399.0,35.64,-117.7,1.094
10363,6.4598,18.0,4265.0,581.0,2025.0,544.0,33.62,-117.69,2.827
9777,2.1107,16.0,1720.0,473.0,1427.0,291.0,36.21,-121.12,0.762
12891,3.2243,20.0,2498.0,546.0,1185.0,506.0,38.65,-121.35,1.079
670,3.7813,36.0,1118.0,219.0,625.0,228.0,37.69,-122.16,1.922
15852,3.8846,52.0,2637.0,539.0,1159.0,497.0,37.74,-122.43,3.331
3207,3.5536,26.0,1463.0,261.0,699.0,219.0,36.34,-119.63,0.714
4995,1.8317,47.0,2637.0,588.0,1903.0,521.0,33.99,-118.3,0.965
15117,3.3081,14.0,12517.0,2506.0,6389.0,2333.0,32.83,-116.95,1.687
9667,2.35,14.0,1250.0,272.0,721.0,234.0,38.51,-119.54,0.957
16415,3.1719,42.0,465.0,93.0,256.0,93.0,37.88,-121.26,1.583
16556,3.7292,6.0,110.0,26.0,69.0,24.0,37.8,-121.29,4.75
8796,10.06,22.0,7554.0,991.0,2808.0,946.0,33.77,-118.41,5.00001
15111,4.3952,12.0,7320.0,1279.0,4048.0,1249.0,32.88,-116.98,1.517
13486,3.7286,26.0,3920.0,570.0,1862.0,552.0,34.13,-117.35,1.32
20303,5.2783,12.0,460.0,101.0,405.0,103.0,34.16,-119.18,1.674
12703,2.5245,17.0,12355.0,3630.0,5692.0,3073.0,38.59,-121.41,0.991
155,8.8793,52.0,2315.0,292.0,861.0,258.0,37.81,-122.23,4.103
4517,1.8224,44.0,1399.0,386.0,1419.0,373.0,34.04,-118.2,1.438
14551,6.4321,5.0,2276.0,311.0,1158.0,317.0,32.98,-117.13,2.719
12644,1.5292,36.0,1825.0,411.0,1226.0,391.0,38.54,-121.46,0.557
19269,3.7132,15.0,3265.0,690.0,1629.0,629.0,38.43,-122.73,1.676
5291,15.0001,46.0,1399.0,148.0,410.0,152.0,34.08,-118.42,5.00001
11921,3.0208,27.0,2341.0,418.0,1272.0,415.0,33.96,-117.41,1.127
20009,2.3194,25.0,2402.0,478.0,1527.0,461.0,36.15,-119.06,0.529
13257,5.3368,28.0,2788.0,370.0,1140.0,385.0,34.11,-117.65,2.335
5119,1.3096,31.0,4022.0,1208.0,3707.0,1007.0,33.96,-118.29,1.163
5477,4.45,46.0,1777.0,362.0,896.0,334.0,34.0,-118.45,3.483
1288,4.4491,19.0,2688.0,469.0,1216.0,422.0,38.01,-121.78,1.339
6558,6.827,36.0,4915.0,725.0,1897.0,700.0,34.2,-118.11,3.594
18902,2.6708,52.0,2573.0,639.0,1238.0,529.0,38.11,-122.26,1.097
4881,1.6302,32.0,1375.0,448.0,1698.0,432.0,34.02,-118.25,1.307
4636,1.5553,42.0,3894.0,2293.0,6846.0,2156.0,34.06,-118.29,0.7
6610,5.894,47.0,2168.0,352.0,902.0,361.0,34.18,-118.1,3.009
13336,3.0598,13.0,1543.0,383.0,776.0,358.0,34.04,-117.67,0.997
2398,3.7857,19.0,1616.0,324.0,187.0,80.0,36.79,-118.91,0.786
15026,2.6678,34.0,3330.0,723.0,1592.0,656.0,32.77,-117.01,1.642
9653,2.9271,32.0,320.0,73.0,222.0,78.0,36.99,-120.7,0.875
15589,5.359,16.0,349.0,74.0,120.0,43.0,32.97,-116.67,1.938
1990,1.7011,45.0,925.0,231.0,797.0,228.0,36.73,-119.8,0.448
8133,4.1375,43.0,1544.0,286.0,701.0,298.0,33.82,-118.12,2.26
2905,3.0,38.0,2122.0,394.0,843.0,410.0,35.38,-119.03,0.918
3871,2.875,22.0,6064.0,1826.0,4876.0,1697.0,34.21,-118.54,2.271
3960,2.6159,19.0,2581.0,857.0,2004.0,784.0,34.21,-118.6,1.823
14259,1.4856,33.0,1980.0,488.0,1626.0,428.0,32.7,-117.11,0.864
14907,4.1958,31.0,4911.0,861.0,2334.0,843.0,32.63,-117.05,1.601
19114,6.2034,22.0,2933.0,461.0,1283.0,449.0,38.21,-122.63,2.911
3272,1.939,21.0,1236.0,238.0,601.0,261.0,39.06,-122.91,1.003
19205,1.7,27.0,966.0,251.0,462.0,230.0,38.44,-122.71,3.5
18263,5.2971,34.0,2165.0,355.0,776.0,339.0,37.37,-122.09,4.421
15538,0.813,12.0,961.0,342.0,315.0,201.0,33.12,-117.1,2.75
19085,4.7237,27.0,3800.0,728.0,1587.0,605.0,38.38,-122.58,3.066
17576,5.2642,5.0,2364.0,578.0,1102.0,502.0,37.31,-121.94,2.464
10447,6.5964,14.0,3223.0,484.0,1230.0,488.0,33.43,-117.59,3.588
4526,1.9402,43.0,1153.0,411.0,1667.0,409.0,34.05,-118.22,1.393
1726,0.9797,32.0,1298.0,363.0,716.0,268.0,37.95,-122.37,0.764
18832,2.3571,23.0,4017.0,792.0,1634.0,619.0,41.7,-122.92,0.62
10285,7.0352,24.0,1723.0,223.0,707.0,219.0,33.9,-117.84,2.996
7770,4.0517,36.0,1442.0,271.0,990.0,268.0,33.91,-118.09,1.622
8254,2.6786,45.0,2508.0,797.0,1340.0,720.0,33.77,-118.17,1.911
14861,2.619,20.0,1445.0,323.0,573.0,334.0,32.65,-117.09,1.458
6331,5.0142,15.0,3978.0,692.0,2418.0,665.0,33.99,-117.95,2.699
7527,1.1793,32.0,1735.0,430.0,1699.0,386.0,33.92,-118.23,1.038
18599,2.7933,51.0,2419.0,485.0,1078.0,435.0,37.12,-122.12,2.069
1252,1.7463,19.0,1629.0,386.0,551.0,214.0,39.3,-122.51,0.688
5525,3.3889,32.0,6699.0,1781.0,2725.0,1544.0,33.97,-118.37,2.857
5334,3.0069,25.0,2142.0,718.0,1390.0,699.0,34.04,-118.46,3.25
12304,3.4167,35.0,324.0,63.0,158.0,39.0,33.8,-116.8,1.0
12357,2.25,20.0,4810.0,1074.0,1304.0,740.0,33.69,-116.5,2.481
15787,4.6563,52.0,94.0,24.0,113.0,27.0,37.79,-122.39,3.5
13147,3.3398,19.0,4896.0,1083.0,2150.0,905.0,38.1,-121.7,0.897
3630,5.3767,29.0,1807.0,323.0,1234.0,310.0,34.22,-118.42,2.33
13627,1.8022,9.0,3904.0,1042.0,3688.0,896.0,34.1,-117.27,0.78
19180,3.3981,15.0,2936.0,517.0,1182.0,501.0,38.46,-122.58,2.469
2923,1.9671,41.0,2551.0,594.0,1342.0,595.0,35.36,-119.03,0.768
3353,2.1833,52.0,5486.0,1044.0,1977.0,754.0,40.35,-121.03,0.495
18560,3.8269,18.0,2232.0,440.0,1091.0,458.0,36.87,-122.05,2.76
15925,4.3898,52.0,2381.0,492.0,1485.0,447.0,37.73,-122.44,2.7
14991,3.5861,38.0,3174.0,606.0,1557.0,619.0,32.73,-117.03,1.236
18864,3.8029,36.0,3018.0,557.0,1445.0,556.0,38.1,-122.21,1.299
20539,4.2198,20.0,8627.0,1516.0,4071.0,1466.0,38.56,-121.71,1.641
18971,3.6335,8.0,2894.0,602.0,1566.0,572.0,38.26,-122.02,1.316
14737,4.2312,16.0,4046.0,731.0,1684.0,701.0,32.82,-117.05,1.97
5315,7.4219,31.0,1317.0,284.0,523.0,274.0,34.06,-118.43,5.00001
10374,5.5085,16.0,3299.0,610.0,1967.0,604.0,33.63,-117.66,2.233
14519,4.0,16.0,2715.0,581.0,1619.0,584.0,32.91,-117.13,1.547
14224,5.7192,14.0,3986.0,675.0,2065.0,702.0,32.68,-117.02,2.674
4545,2.3944,48.0,2230.0,593.0,2419.0,598.0,34.02,-118.2,1.307
12210,4.2917,8.0,1003.0,167.0,388.0,140.0,33.62,-116.96,2.219
17479,1.24,24.0,1576.0,580.0,1630.0,531.0,34.41,-119.86,3.25
505,2.2625,48.0,2063.0,484.0,1054.0,466.0,37.85,-122.28,1.329
19820,2.3438,26.0,337.0,69.0,277.0,73.0,36.47,-119.37,1.0
102,3.125,39.0,854.0,242.0,389.0,228.0,37.81,-122.25,2.375
17819,1.7361,42.0,42.0,14.0,26.0,14.0,37.39,-121.9,5.00001
15834,4.2708,52.0,2082.0,425.0,801.0,411.0,37.75,-122.44,3.689
14757,1.6348,15.0,2206.0,648.0,2511.0,648.0,32.55,-117.04,0.932
8548,3.2589,42.0,725.0,183.0,493.0,172.0,33.88,-118.34,2.333
16064,3.6859,52.0,2453.0,508.0,1056.0,453.0,37.74,-122.48,3.118
19560,1.2857,39.0,512.0,132.0,443.0,127.0,37.61,-120.99,0.6
19482,4.5208,33.0,1959.0,342.0,984.0,356.0,37.66,-120.98,1.142
19925,4.3816,35.0,2316.0,387.0,849.0,378.0,36.32,-119.32,0.886
17717,8.1871,18.0,1947.0,250.0,605.0,184.0,37.35,-121.75,5.00001
4981,1.5179,52.0,1420.0,355.0,1080.0,353.0,34.0,-118.3,1.161
19886,2.7321,33.0,3379.0,612.0,1565.0,618.0,36.3,-119.13,0.765
5150,1.6467,34.0,1040.0,276.0,1083.0,255.0,33.96,-118.27,0.909
9329,3.9712,16.0,3769.0,839.0,1986.0,815.0,37.95,-122.47,1.875
836,4.3875,17.0,3314.0,638.0,1873.0,602.0,37.6,-122.04,2.385
10488,2.8357,16.0,3084.0,724.0,2557.0,690.0,33.49,-117.68,1.063
12538,3.0033,52.0,1844.0,392.0,667.0,353.0,38.56,-121.49,1.035
14893,2.7838,19.0,5016.0,1173.0,2750.0,1081.0,32.62,-117.07,1.559
19179,6.0774,29.0,488.0,63.0,161.0,62.0,38.43,-122.68,3.344
11249,3.975,18.0,383.0,94.0,487.0,98.0,33.8,-117.99,1.625
8382,2.8378,25.0,1849.0,518.0,1498.0,451.0,33.96,-118.36,1.7
18456,5.4193,17.0,2281.0,359.0,1226.0,394.0,37.23,-121.79,2.595
11535,2.0952,27.0,529.0,159.0,193.0,155.0,33.76,-118.08,0.713
13385,4.7193,4.0,6956.0,1271.0,3455.0,1228.0,34.12,-117.56,1.787
7435,3.2768,44.0,1436.0,271.0,850.0,269.0,33.95,-118.19,1.791
19218,4.7143,17.0,3201.0,527.0,1244.0,495.0,38.46,-122.68,2.029
11216,5.6047,34.0,988.0,173.0,759.0,184.0,33.81,-117.92,2.051
1147,1.4896,17.0,1483.0,284.0,481.0,211.0,39.55,-121.19,0.833
17023,8.4693,26.0,4042.0,591.0,1611.0,578.0,37.52,-122.32,4.192
16892,4.4,52.0,2188.0,361.0,917.0,357.0,37.58,-122.37,5.0
7090,5.2305,34.0,4039.0,694.0,2269.0,663.0,33.92,-118.01,2.051
4508,2.1058,41.0,1098.0,264.0,1178.0,245.0,34.05,-118.19,1.243
5536,5.6435,33.0,2799.0,491.0,978.0,447.0,33.96,-118.44,5.00001
130,7.0548,34.0,3038.0,490.0,1140.0,496.0,37.84,-122.21,3.259
19563,1.8929,29.0,1727.0,439.0,1063.0,386.0,37.59,-120.95,0.636
3410,4.4375,24.0,5106.0,1010.0,2310.0,957.0,34.26,-118.32,1.915
11042,9.9055,19.0,2556.0,304.0,822.0,260.0,33.81,-117.82,4.569
13953,4.5972,19.0,4641.0,994.0,1334.0,474.0,34.21,-117.12,1.239
581,5.4834,26.0,3204.0,477.0,1411.0,484.0,37.72,-122.07,2.952
1321,1.3958,52.0,242.0,59.0,188.0,54.0,38.04,-121.86,0.675
2465,2.7321,31.0,1241.0,254.0,767.0,226.0,36.51,-119.81,0.836
19832,1.5223,33.0,2465.0,536.0,2030.0,522.0,36.54,-119.38,0.518
2190,1.8,32.0,981.0,237.0,736.0,249.0,36.72,-120.06,0.604
4984,3.05,52.0,1296.0,246.0,853.0,238.0,34.0,-118.3,1.116
451,1.7778,30.0,1465.0,439.0,862.0,425.0,37.87,-122.27,2.688
19296,3.8846,40.0,2406.0,423.0,1054.0,426.0,38.4,-122.82,2.159
11811,3.3021,34.0,2144.0,372.0,899.0,378.0,38.92,-121.05,1.588
19398,2.3023,37.0,1956.0,402.0,1265.0,397.0,37.74,-120.93,0.919
19975,2.1029,11.0,4103.0,882.0,356.0,171.0,36.12,-118.54,0.991
5216,0.8527,43.0,793.0,235.0,736.0,231.0,33.94,-118.25,0.904
10670,10.1989,17.0,2975.0,371.0,1247.0,398.0,33.62,-117.86,5.00001
5906,1.7062,28.0,271.0,61.0,246.0,62.0,34.3,-118.43,1.646
2079,1.7636,52.0,1827.0,356.0,855.0,353.0,36.75,-119.81,0.551
14539,5.2864,15.0,1558.0,314.0,949.0,332.0,32.92,-117.14,1.744
17802,7.5813,20.0,3189.0,420.0,1234.0,389.0,37.36,-121.81,3.741
8639,6.822,41.0,847.0,173.0,344.0,170.0,33.87,-118.43,5.00001
12642,1.7692,39.0,1453.0,324.0,843.0,281.0,38.54,-121.46,0.639
3831,3.1118,29.0,3051.0,694.0,1942.0,679.0,34.2,-118.43,2.381
3306,1.7273,29.0,883.0,187.0,326.0,136.0,38.96,-122.64,0.582
17330,2.8906,11.0,586.0,125.0,317.0,74.0,34.61,-120.09,0.844
2859,7.7751,13.0,3137.0,417.0,1318.0,397.0,35.39,-118.94,1.941
6346,2.1908,37.0,378.0,92.0,503.0,103.0,34.05,-117.75,0.946
14760,1.7301,5.0,2706.0,925.0,3148.0,855.0,32.56,-117.06,1.25
17409,2.5809,27.0,1401.0,294.0,1306.0,286.0,34.96,-120.57,0.832
8013,5.296,35.0,1790.0,269.0,924.0,263.0,33.84,-118.1,2.262
1905,3.5714,17.0,2722.0,512.0,828.0,289.0,38.84,-119.96,1.097
5803,1.8235,37.0,584.0,260.0,552.0,235.0,34.14,-118.25,2.75
8911,2.7072,29.0,1585.0,542.0,1019.0,487.0,34.02,-118.48,3.75
700,6.5,20.0,200.0,25.0,83.0,31.0,37.69,-122.03,3.4
3334,4.125,30.0,70.0,38.0,20.0,13.0,38.92,-122.65,1.125
12652,2.2245,29.0,4221.0,901.0,2294.0,850.0,38.51,-121.45,0.759
3845,3.0877,27.0,2582.0,719.0,2038.0,718.0,34.18,-118.46,1.742
19307,3.9917,25.0,3067.0,569.0,1602.0,550.0,38.33,-122.82,2.441
15774,4.6477,52.0,1457.0,292.0,621.0,315.0,37.76,-122.45,4.5
11657,3.1497,26.0,3616.0,892.0,2257.0,821.0,33.83,-118.02,2.176
774,3.09,35.0,2843.0,652.0,1726.0,643.0,37.66,-122.11,1.741
14660,4.4886,34.0,1748.0,294.0,800.0,294.0,32.81,-117.14,1.791
3337,4.0435,9.0,2589.0,482.0,1050.0,374.0,38.76,-122.51,1.326
10176,3.5855,35.0,1691.0,367.0,1265.0,378.0,33.86,-117.97,1.743
10576,8.1926,15.0,5743.0,773.0,2380.0,773.0,33.64,-117.7,3.266
6961,3.2359,36.0,3531.0,754.0,1613.0,697.0,33.99,-118.04,1.986
13712,3.2368,8.0,3065.0,692.0,1440.0,666.0,34.07,-117.22,1.292
15146,5.2542,24.0,2541.0,381.0,1078.0,372.0,32.89,-116.94,2.278
8481,2.0437,31.0,3894.0,1017.0,3590.0,962.0,33.93,-118.29,1.372
13659,5.1365,2.0,1658.0,290.0,868.0,304.0,34.06,-117.28,1.367
19019,2.7434,11.0,3208.0,790.0,1772.0,694.0,38.36,-121.96,2.188
11699,2.8649,17.0,1740.0,445.0,1158.0,412.0,33.89,-117.97,1.375
8943,6.1014,44.0,2017.0,343.0,958.0,382.0,34.01,-118.47,4.801
2268,2.9506,35.0,2314.0,443.0,954.0,457.0,36.79,-119.81,0.738
19021,4.0536,13.0,3616.0,672.0,2022.0,652.0,38.34,-121.98,1.348
3978,5.5191,29.0,1673.0,284.0,794.0,270.0,34.2,-118.61,2.458
7364,1.8897,43.0,825.0,212.0,820.0,184.0,33.97,-118.2,1.743
4814,2.1696,39.0,1155.0,433.0,1857.0,424.0,34.04,-118.28,1.534
19717,1.6315,29.0,3041.0,683.0,2106.0,687.0,39.26,-121.67,0.58
5631,2.9063,47.0,307.0,69.0,374.0,65.0,33.77,-118.28,1.469
11888,2.5804,34.0,3676.0,697.0,2653.0,682.0,33.97,-117.37,0.924
2165,2.4286,32.0,2867.0,615.0,1705.0,570.0,36.77,-119.83,0.681
6207,5.4469,33.0,1701.0,290.0,831.0,275.0,34.06,-117.9,2.747
7289,2.5352,32.0,2643.0,737.0,2784.0,711.0,33.98,-118.22,1.844
7279,1.6667,44.0,1087.0,335.0,1441.0,310.0,33.98,-118.25,1.125
4142,4.2344,52.0,679.0,132.0,483.0,163.0,34.12,-118.19,1.625
9275,3.4705,32.0,3521.0,748.0,1706.0,723.0,38.11,-122.57,2.286
4061,4.1727,10.0,1091.0,260.0,517.0,266.0,34.15,-118.45,3.326
54,1.6098,52.0,1170.0,235.0,701.0,233.0,37.82,-122.28,0.875
2471,2.4006,24.0,2246.0,462.0,1291.0,394.0,36.6,-119.81,0.764
15355,3.6301,7.0,8206.0,1523.0,4399.0,1423.0,33.25,-117.32,1.709
564,4.8711,27.0,4051.0,753.0,1499.0,797.0,37.75,-122.24,2.866
6151,3.1621,6.0,1954.0,534.0,1584.0,496.0,34.09,-117.96,1.31
1892,3.5,26.0,529.0,116.0,191.0,83.0,38.92,-120.0,1.036
4755,3.6373,52.0,2545.0,401.0,1004.0,372.0,34.04,-118.33,4.2
7591,2.375,35.0,1079.0,247.0,1055.0,243.0,33.9,-118.24,0.936
9847,5.5519,35.0,2605.0,410.0,1110.0,406.0,36.6,-121.91,3.295
8303,3.7813,43.0,3070.0,668.0,1240.0,646.0,33.76,-118.12,4.615
17284,5.5959,30.0,2365.0,417.0,1053.0,409.0,34.41,-119.74,3.462
7603,2.4821,37.0,1843.0,366.0,1207.0,351.0,33.88,-118.24,1.11
16321,6.556,14.0,3111.0,498.0,1178.0,525.0,37.99,-121.34,2.347
10673,15.0001,13.0,5192.0,658.0,1865.0,662.0,33.62,-117.85,5.00001
18310,5.2803,35.0,2445.0,533.0,1187.0,519.0,37.42,-122.12,3.621
19562,2.3849,11.0,4236.0,879.0,2410.0,850.0,37.59,-120.96,1.22
10660,4.0,16.0,2542.0,498.0,1022.0,494.0,33.66,-117.8,2.234
6667,3.4811,44.0,4505.0,894.0,2296.0,899.0,34.17,-118.1,3.005
4738,4.8958,49.0,702.0,143.0,458.0,187.0,34.05,-118.38,3.336
7325,2.152,35.0,1230.0,407.0,1512.0,364.0,33.99,-118.18,1.708
19434,3.9844,37.0,375.0,58.0,120.0,37.0,37.65,-121.03,1.5
8681,3.9167,44.0,724.0,133.0,373.0,133.0,33.87,-118.33,2.656
19010,4.2115,34.0,1084.0,187.0,561.0,198.0,38.35,-122.0,1.189
4092,4.0208,17.0,277.0,70.0,119.0,59.0,34.16,-118.42,3.417
20142,1.8618,52.0,1239.0,320.0,934.0,298.0,34.36,-119.06,1.833
8098,3.3988,38.0,1486.0,359.0,1345.0,326.0,33.81,-118.22,1.478
11498,4.7821,14.0,4494.0,1048.0,2222.0,963.0,33.72,-118.04,1.694
1757,3.7708,42.0,1627.0,336.0,848.0,316.0,37.95,-122.33,1.446
4452,2.1696,36.0,3334.0,920.0,2881.0,800.0,34.09,-118.16,1.708
11522,7.1673,14.0,2021.0,396.0,696.0,367.0,33.72,-118.08,3.407
7612,2.1949,35.0,1255.0,344.0,1782.0,343.0,33.89,-118.23,0.951
12209,3.244,7.0,1972.0,352.0,964.0,317.0,33.6,-117.02,3.372
19046,5.0862,2.0,790.0,135.0,235.0,87.0,38.43,-121.85,1.665
2404,1.7292,33.0,1485.0,374.0,1544.0,329.0,36.62,-119.31,0.52
9638,2.875,43.0,1116.0,222.0,801.0,207.0,37.09,-120.95,0.972
16994,5.3247,13.0,1422.0,295.0,395.0,195.0,37.54,-122.26,3.278
15816,2.0329,52.0,1190.0,400.0,1270.0,332.0,37.76,-122.42,2.25
2559,1.75,50.0,340.0,74.0,235.0,83.0,40.81,-124.15,0.675
6874,2.5964,29.0,1179.0,313.0,1255.0,308.0,34.07,-118.1,1.768
16798,4.7639,36.0,1447.0,276.0,799.0,275.0,37.66,-122.44,2.656
860,5.7192,15.0,3575.0,597.0,1777.0,559.0,37.58,-121.96,2.835
15486,4.1053,5.0,2618.0,539.0,1320.0,512.0,33.14,-117.13,1.714
14800,2.1179,18.0,2329.0,580.0,1538.0,567.0,32.59,-117.11,1.531
13672,6.1986,17.0,3362.0,507.0,1520.0,496.0,34.04,-117.24,2.145
3251,3.05,20.0,156.0,39.0,171.0,37.0,36.02,-119.8,2.25
13700,2.1563,29.0,2654.0,667.0,1822.0,593.0,34.12,-117.24,0.723
17449,5.3765,15.0,2185.0,386.0,827.0,336.0,34.74,-120.46,2.231
11962,2.7083,25.0,1858.0,366.0,1311.0,331.0,34.01,-117.4,0.878
14304,1.6011,52.0,1225.0,332.0,955.0,321.0,32.71,-117.14,1.063
1212,2.9063,27.0,1199.0,224.0,463.0,199.0,38.07,-120.55,0.922
18178,3.4238,25.0,3534.0,949.0,1880.0,849.0,37.36,-122.0,3.37
4717,2.7824,29.0,3946.0,1008.0,1676.0,876.0,34.06,-118.38,4.5
18705,2.6944,36.0,1216.0,240.0,647.0,228.0,40.54,-122.38,0.753
6291,4.7589,16.0,6756.0,1332.0,4429.0,1299.0,34.01,-117.88,1.782
12135,4.0467,8.0,8302.0,1461.0,5155.0,1370.0,33.9,-117.22,1.215
8029,4.8438,36.0,1463.0,257.0,722.0,260.0,33.84,-118.11,2.263
11765,4.485,10.0,7277.0,1168.0,3507.0,1131.0,38.72,-121.25,1.794
2623,2.9911,23.0,2103.0,411.0,1019.0,387.0,40.81,-124.07,1.197
4659,2.5313,35.0,1692.0,423.0,1578.0,406.0,34.05,-118.31,3.058
139,6.3302,39.0,3770.0,534.0,1265.0,500.0,37.82,-122.2,3.628
19857,1.6645,20.0,1469.0,303.0,1031.0,259.0,36.35,-119.42,0.48
6038,2.3406,33.0,1921.0,489.0,1430.0,467.0,34.07,-117.73,1.226
14939,5.7789,13.0,2087.0,313.0,1165.0,330.0,32.63,-117.03,2.277
500,1.5817,52.0,1974.0,426.0,875.0,363.0,37.85,-122.27,1.536
1911,4.0313,18.0,2040.0,402.0,350.0,129.0,39.04,-120.16,1.26
18100,6.2045,29.0,2476.0,434.0,1217.0,416.0,37.31,-122.04,3.938
14853,2.81,43.0,1004.0,236.0,839.0,235.0,32.66,-117.08,1.034
19382,3.825,38.0,1545.0,279.0,662.0,266.0,37.77,-120.86,0.964
3436,2.5313,38.0,870.0,205.0,1065.0,222.0,34.26,-118.41,1.361
5190,1.8191,36.0,1467.0,369.0,1247.0,347.0,33.93,-118.27,0.927
15888,2.1767,45.0,1462.0,308.0,924.0,302.0,37.74,-122.39,1.853
7125,0.4999,36.0,15.0,5.0,15.0,6.0,33.9,-118.04,1.625
4357,1.9937,40.0,3110.0,764.0,1557.0,763.0,34.08,-118.36,3.671
19704,3.3793,18.0,3212.0,542.0,1817.0,508.0,39.11,-121.64,0.929
2961,2.575,20.0,9351.0,2139.0,4584.0,1953.0,35.35,-119.06,0.699
4797,3.25,52.0,427.0,92.0,233.0,116.0,34.02,-118.35,1.347
15472,3.8147,19.0,2025.0,414.0,1663.0,403.0,33.14,-117.2,1.392
12454,2.1782,34.0,4789.0,1175.0,3134.0,1056.0,33.61,-114.59,0.584
19569,3.5331,30.0,3257.0,574.0,1804.0,588.0,37.6,-120.94,1.029
13080,3.5691,12.0,16239.0,3358.0,8656.0,3234.0,38.54,-121.35,1.163
11102,3.7772,26.0,3924.0,781.0,2332.0,725.0,33.85,-117.88,2.239
19325,3.7143,49.0,1141.0,239.0,505.0,184.0,38.53,-122.94,1.488
19441,3.5775,33.0,3230.0,587.0,1579.0,560.0,37.68,-121.01,1.097
15196,6.5706,9.0,2012.0,316.0,802.0,289.0,32.91,-117.09,2.557
17627,2.8125,39.0,1103.0,175.0,446.0,163.0,37.26,-121.93,2.913
16765,4.5,36.0,1344.0,258.0,782.0,265.0,37.69,-122.49,2.756
15738,1.8438,17.0,1257.0,339.0,1093.0,384.0,37.78,-122.42,0.725
4472,2.9939,31.0,1318.0,311.0,1164.0,289.0,34.08,-118.18,1.355
10614,8.284,5.0,2487.0,388.0,1147.0,397.0,33.67,-117.8,3.025
9002,3.825,48.0,1172.0,205.0,497.0,190.0,33.99,-118.34,1.83
12042,4.2207,22.0,3611.0,666.0,1869.0,649.0,33.91,-117.48,1.411
9028,8.4476,21.0,3837.0,578.0,1509.0,509.0,34.04,-118.85,5.00001
2320,2.7159,32.0,2623.0,528.0,1570.0,492.0,36.81,-119.7,0.68
3220,4.0909,16.0,2048.0,373.0,1052.0,388.0,36.33,-119.66,0.928
3172,3.0375,26.0,1912.0,339.0,1002.0,311.0,36.37,-119.55,1.263
16481,3.6398,27.0,2643.0,467.0,1455.0,444.0,38.21,-121.32,1.467
17903,6.0573,24.0,4841.0,894.0,2656.0,920.0,37.36,-121.97,2.545
6971,3.4312,52.0,2792.0,461.0,1177.0,439.0,33.99,-118.03,2.438
19900,1.2012,27.0,1513.0,374.0,839.0,350.0,36.32,-119.29,0.646
9773,2.9184,12.0,4776.0,1082.0,4601.0,1066.0,36.32,-121.25,1.005
16593,5.9934,2.0,2682.0,393.0,883.0,271.0,37.73,-121.42,1.967
16990,8.1221,15.0,1958.0,282.0,811.0,284.0,37.55,-122.27,4.833
17993,3.1509,19.0,7027.0,1847.0,3759.0,1753.0,37.28,-121.95,2.429
9578,1.8939,28.0,2159.0,416.0,1283.0,378.0,37.26,-120.49,0.83
15226,5.3129,15.0,3029.0,555.0,1559.0,546.0,33.05,-117.24,1.692
1131,2.8182,22.0,2598.0,482.0,1151.0,490.0,39.76,-121.63,1.097
720,2.535,37.0,2116.0,503.0,1109.0,448.0,37.68,-122.1,1.74
6973,2.625,43.0,2446.0,764.0,1699.0,692.0,33.98,-118.04,1.633
10282,4.1064,16.0,3471.0,708.0,1769.0,691.0,33.86,-117.78,2.461
5322,3.9673,24.0,3832.0,949.0,1613.0,893.0,34.05,-118.43,4.773
983,4.1597,22.0,3634.0,664.0,1699.0,640.0,37.66,-121.86,2.932
